married / was married,couple,any relation,respondent gender,couple gender,interracial couple,respondent age,partner age,education gap,couple salary gap,couple political stability,meeting interface,try app service,relation duration [year],relation quality
1.0,1.0,,0,0,,5,5.0,1.0,3,4.0,3.0,,43.92,1
1.0,1.0,,1,0,,2,2.0,4.0,3,6.0,3.0,,10.5,1
1.0,1.0,,1,0,,5,5.0,1.0,3,6.0,,,42.83,2
1.0,1.0,,0,0,,5,6.0,3.0,1,5.0,,,49.42,1
,1.0,,0,0,,3,2.0,3.0,1,2.0,,,5.67,2
,1.0,,1,0,,1,1.0,0.0,1,6.0,1.0,,0.58,2
1.0,1.0,,1,0,,5,5.0,1.0,3,6.0,4.0,,13.67,1
,1.0,,0,0,,1,1.0,4.0,3,3.0,,,1.92,1
1.0,1.0,,1,0,,4,5.0,1.0,3,2.0,,,18.58,3
1.0,1.0,,0,0,,6,4.0,0.0,3,5.0,4.0,,28.08,2
1.0,1.0,,1,0,,1,4.0,0.0,4,3.0,2.0,,8.33,4
0.0,0.0,1.0,1,0,,0,1.0,2.0,1,5.0,3.0,1.0,4.25,
1.0,1.0,,0,0,,3,3.0,1.0,1,4.0,0.0,,7.75,1
1.0,1.0,,1,0,,6,8.0,0.0,3,6.0,,,25.83,1
1.0,1.0,,0,1,,4,4.0,1.0,3,4.0,3.0,,28.25,1
,1.0,,0,0,,5,4.0,1.0,1,5.0,,,7.08,2
0.0,0.0,1.0,1,0,,3,2.0,2.0,1,5.0,1.0,,1.25,
1.0,1.0,,0,0,,5,4.0,4.0,1,5.0,0.0,,7.25,2
1.0,1.0,,0,0,,4,3.0,2.0,1,5.0,,,10.5,2
,0.0,0.0,1,,,6,,,,,,,,
,1.0,,0,0,,4,5.0,1.0,2,4.0,,,23.25,1
,0.0,0.0,0,,,2,,,,,,,,
,1.0,,0,0,,3,4.0,0.0,3,5.0,,,13.92,1
1.0,1.0,,0,0,,4,5.0,0.0,1,4.0,4.0,,29.33,2
,1.0,,1,0,,1,1.0,0.0,1,5.0,,,3.83,1
1.0,0.0,1.0,1,0,,1,2.0,0.0,1,6.0,,1.0,,
0.0,0.0,1.0,1,0,,3,4.0,1.0,3,1.0,0.0,,4.08,
1.0,1.0,,0,0,,4,4.0,5.0,3,5.0,1.0,,27.42,1
1.0,1.0,,0,0,,4,3.0,3.0,3,4.0,,,31.33,1
1.0,1.0,,0,0,,6,6.0,0.0,2,4.0,,,38.42,1
,1.0,,1,0,,6,6.0,1.0,3,6.0,,,13.08,1
1.0,1.0,,0,0,,4,5.0,2.0,2,4.0,,,22.5,1
1.0,1.0,,0,0,,3,3.0,3.0,1,6.0,3.0,,25.83,1
1.0,1.0,,0,0,,2,4.0,3.0,3,6.0,,,8.17,3
1.0,1.0,,0,0,,6,6.0,1.0,1,3.0,1.0,,19.25,1
1.0,1.0,,0,0,,6,6.0,1.0,4,6.0,5.0,,33.92,1
1.0,1.0,,1,0,,6,6.0,1.0,3,6.0,,,28.92,2
1.0,1.0,,1,0,,5,6.0,0.0,3,6.0,4.0,,49.25,1
1.0,1.0,,1,0,,2,3.0,0.0,3,5.0,4.0,,24.17,2
1.0,1.0,,1,0,,1,,1.0,1,5.0,,,,2
,1.0,,1,0,,7,7.0,3.0,4,5.0,4.0,,35.17,2
0.0,0.0,1.0,0,1,,2,1.0,0.0,2,5.0,1.0,1.0,0.0,
1.0,1.0,,1,0,,6,6.0,4.0,3,6.0,1.0,,57.08,1
1.0,1.0,,1,0,,6,7.0,2.0,4,6.0,1.0,,53.67,2
,1.0,,0,0,,5,4.0,4.0,3,4.0,0.0,,6.0,1
1.0,1.0,,0,0,,2,1.0,0.0,1,4.0,1.0,,9.42,1
1.0,1.0,,0,0,,4,4.0,1.0,1,3.0,,,35.58,2
1.0,1.0,,1,0,,5,5.0,4.0,3,6.0,1.0,,37.25,1
,1.0,,0,0,,4,2.0,3.0,1,6.0,3.0,,14.42,2
1.0,1.0,,0,0,,2,2.0,1.0,1,2.0,,,7.92,1
,1.0,,1,0,,1,1.0,1.0,3,5.0,3.0,,2.67,1
1.0,1.0,,1,0,,4,4.0,0.0,3,6.0,,1.0,37.83,3
1.0,1.0,,1,0,,2,3.0,1.0,3,6.0,,,13.5,2
,1.0,,1,0,,2,3.0,5.0,1,5.0,,,11.67,1
1.0,1.0,,0,0,,2,2.0,0.0,1,3.0,0.0,,9.67,2
,1.0,,0,0,,5,3.0,3.0,1,5.0,3.0,1.0,5.83,1
,,,0,,,4,,,,,,,,
1.0,1.0,,0,0,,4,4.0,0.0,4,6.0,3.0,,40.92,1
1.0,1.0,,0,0,,6,6.0,0.0,1,4.0,5.0,,49.83,3
1.0,1.0,,1,0,,4,4.0,3.0,3,5.0,,,32.25,1
1.0,1.0,,0,1,,3,3.0,0.0,3,5.0,0.0,,12.67,1
1.0,1.0,,0,0,,5,3.0,3.0,1,5.0,0.0,,3.0,2
1.0,1.0,,0,0,,4,3.0,4.5,1,5.0,5.0,,28.08,1
1.0,1.0,,0,0,,4,4.0,5.0,3,6.0,1.0,,29.08,2
,0.0,0.0,1,,,5,,,,,,,,
1.0,1.0,,0,0,,3,2.0,2.0,1,4.0,1.0,,14.17,2
1.0,1.0,,1,0,,1,2.0,0.0,1,4.0,,,2.75,1
,1.0,,0,1,,4,4.0,1.0,1,5.0,0.0,,3.83,2
,1.0,,1,0,,1,1.0,1.0,3,2.0,4.0,,9.42,2
1.0,1.0,,0,0,,4,4.0,0.0,3,6.0,4.0,,42.33,1
1.0,1.0,,1,0,,3,3.0,0.0,3,6.0,4.0,,20.08,3
1.0,1.0,,0,0,,3,2.0,2.0,1,6.0,,,12.25,1
1.0,1.0,,0,0,,5,4.0,2.0,2,6.0,,,27.33,1
,1.0,,1,2,,1,1.0,1.0,1,4.0,1.0,,1.58,1
1.0,1.0,,1,0,,5,5.0,3.0,2,4.0,,,27.33,1
,1.0,,0,0,,5,4.0,2.0,2,4.0,,,15.58,2
,1.0,,0,0,,4,,3.0,3,6.0,3.0,,5.08,1
0.0,0.0,1.0,1,0,,5,4.0,5.0,3,5.0,1.0,,3.08,
,0.0,0.0,1,,,6,,,,,,,,
1.0,1.0,,0,0,,6,6.0,4.0,1,4.0,,,51.5,1
1.0,0.0,1.0,1,0,,6,7.0,5.5,3,5.0,,,,
0.0,0.0,1.0,0,0,,1,2.0,2.0,1,5.0,4.0,,3.17,
1.0,1.0,,1,0,,5,5.0,0.0,3,6.0,,,27.33,2
1.0,1.0,,1,0,,5,6.0,4.0,3,6.0,2.0,,42.58,2
1.0,1.0,,1,0,,6,5.0,0.0,3,6.0,4.0,,42.58,1
1.0,1.0,,1,0,,4,4.0,1.0,3,6.0,3.0,,43.08,1
,0.0,0.0,0,,,0,,,,,,,,
0.0,0.0,1.0,1,0,,4,5.0,1.0,3,1.0,0.0,,0.33,
1.0,1.0,,0,0,,4,4.0,3.0,1,6.0,1.0,,24.5,1
1.0,1.0,,1,0,,3,3.0,3.0,3,3.0,4.0,,25.5,2
0.0,0.0,1.0,0,0,,1,1.0,0.0,2,3.0,0.0,1.0,0.58,
1.0,0.0,1.0,1,0,,6,7.0,1.0,3,0.0,3.0,,,
0.0,0.0,1.0,0,1,,5,2.0,2.0,1,4.0,0.0,1.0,0.83,
,0.0,0.0,0,,,2,,,,,,,,
0.0,0.0,1.0,1,0,,5,4.0,1.5,2,3.0,,,14.5,
1.0,1.0,,0,1,,2,3.0,0.0,3,6.0,0.0,,9.92,1
0.0,0.0,1.0,0,1,,1,1.0,2.0,3,4.0,0.0,1.0,1.25,
0.0,0.0,1.0,0,0,,5,5.0,0.0,1,5.0,3.0,,7.5,
,1.0,,1,0,,1,1.0,1.0,3,5.0,3.0,,8.0,1
1.0,1.0,,0,0,,5,5.0,1.0,1,5.0,,,48.92,2
1.0,1.0,,0,0,,5,5.0,0.0,1,6.0,,,47.25,1
1.0,1.0,,1,0,,2,2.0,0.0,3,5.0,3.0,,15.33,1
1.0,1.0,,1,0,,3,3.0,2.0,3,2.0,2.0,,14.42,1
,1.0,,1,2,,5,5.0,0.0,2,5.0,3.0,,18.08,1
1.0,1.0,,0,0,,4,4.0,3.0,3,5.0,,,35.67,1
1.0,1.0,,1,0,,5,5.0,0.0,3,6.0,5.0,,16.0,1
1.0,1.0,,1,0,,5,6.0,0.0,4,6.0,4.0,,43.08,2
1.0,1.0,,1,0,,5,6.0,4.0,1,3.0,5.0,,8.5,1
1.0,1.0,,0,0,,4,4.0,1.0,1,4.0,,,27.67,1
1.0,1.0,,0,0,,3,3.0,0.0,3,4.0,4.0,,23.08,2
1.0,1.0,,0,0,,4,3.0,0.0,1,4.0,5.0,,27.83,2
1.0,1.0,,0,0,,4,4.0,1.0,1,6.0,1.0,,24.67,1
1.0,1.0,,0,0,,2,2.0,0.0,2,6.0,1.0,,6.92,1
1.0,1.0,,0,0,,5,4.0,4.0,1,4.0,3.0,,37.58,1
0.0,0.0,1.0,0,0,,3,3.0,0.0,1,5.0,,,5.17,
,1.0,,1,0,,1,1.0,4.0,3,4.0,2.0,,0.83,2
1.0,1.0,,1,0,,5,5.0,2.0,3,4.0,,,45.17,2
0.0,0.0,1.0,0,0,,6,5.0,0.0,1,4.0,,,0.0,
1.0,1.0,,1,0,,6,6.0,1.0,4,6.0,,,51.08,1
1.0,0.0,1.0,1,0,,4,4.0,4.5,1,3.0,3.0,1.0,,
1.0,1.0,,0,0,,6,6.0,0.0,1,5.0,4.0,,55.58,1
,1.0,,1,0,,0,0.0,1.0,3,,0.0,,0.0,2
1.0,1.0,,1,0,,5,5.0,3.0,3,5.0,,,42.25,2
1.0,1.0,,0,0,,5,5.0,0.0,4,5.0,0.0,,18.42,1
1.0,1.0,,0,0,,5,5.0,4.0,2,5.0,1.0,,37.17,1
1.0,1.0,,0,0,,4,3.0,0.0,3,3.0,2.0,,7.83,1
1.0,1.0,,0,0,,4,5.0,8.0,1,4.0,3.0,,28.0,2
,1.0,,1,0,,5,4.0,4.0,3,3.0,3.0,1.0,0.17,2
1.0,1.0,,1,0,,4,5.0,0.0,3,3.0,,,21.33,2
1.0,1.0,,0,0,,4,,3.0,0,6.0,1.0,,27.75,1
1.0,1.0,,1,0,,3,4.0,0.0,3,3.0,,,,2
1.0,1.0,,1,0,,6,6.0,0.0,4,6.0,4.0,,54.58,1
1.0,1.0,,1,2,,2,1.0,4.0,1,2.0,,,8.83,2
,0.0,0.0,0,,,1,,,,,,,,
1.0,1.0,,0,0,,1,2.0,0.0,2,3.0,,,4.08,2
1.0,1.0,,0,1,,5,3.0,4.0,1,5.0,3.0,,19.17,1
,1.0,,0,0,,3,3.0,4.0,1,4.0,3.0,1.0,8.25,2
1.0,1.0,,1,0,,5,5.0,0.0,3,4.0,4.0,,44.67,2
,1.0,,1,0,,5,5.0,5.0,4,5.0,3.0,,0.42,2
1.0,1.0,,0,0,,5,4.0,0.0,1,4.0,1.0,,37.75,2
1.0,1.0,,0,0,,2,,6.5,3,6.0,0.0,,10.08,1
0.0,0.0,1.0,0,0,,1,1.0,0.0,2,3.0,0.0,,0.17,
,1.0,,0,0,,3,3.0,1.0,1,3.0,1.0,,2.92,1
1.0,1.0,,1,0,,5,4.0,0.0,2,4.0,3.0,,23.0,1
1.0,1.0,,1,0,,7,7.0,4.0,4,5.0,4.0,,64.75,1
0.0,0.0,1.0,0,0,,4,4.0,1.0,1,3.0,,,2.0,
1.0,1.0,,1,0,,1,1.0,2.0,3,4.0,4.0,,10.0,1
1.0,1.0,,0,0,,4,3.0,4.0,1,4.0,,1.0,28.25,2
1.0,1.0,,1,0,,3,4.0,1.0,3,5.0,2.0,,30.67,4
1.0,0.0,1.0,0,0,,5,3.0,3.0,1,3.0,0.0,,,
1.0,1.0,,0,0,,5,5.0,4.0,1,6.0,,,,1
1.0,1.0,,0,0,,5,4.0,3.0,4,4.0,3.0,,8.75,1
1.0,1.0,,0,0,,6,5.0,0.0,1,6.0,1.0,,21.17,1
1.0,1.0,,1,0,,1,1.0,3.0,3,5.0,0.0,,2.17,1
0.0,0.0,1.0,1,0,,2,2.0,0.0,1,4.0,,,0.58,
1.0,1.0,,1,0,,2,2.0,4.0,3,5.0,4.0,,13.17,2
1.0,1.0,,1,0,,5,5.0,0.0,3,4.0,1.0,,39.0,1
1.0,1.0,,0,0,,2,1.0,1.0,1,6.0,0.0,,5.33,1
1.0,1.0,,0,0,,5,5.0,0.0,1,5.0,,,40.5,1
1.0,1.0,,0,0,,5,5.0,4.0,3,5.0,3.0,,40.0,1
1.0,1.0,,1,0,,4,4.0,0.0,3,5.0,1.0,,33.42,1
1.0,1.0,,0,0,,4,4.0,2.0,3,6.0,,,9.25,1
0.0,0.0,1.0,1,0,,6,6.0,1.0,2,4.0,,,13.0,
,1.0,,1,0,,1,1.0,0.0,1,5.0,1.0,,2.0,1
1.0,1.0,,0,0,,2,2.0,0.0,1,5.0,3.0,,17.42,2
1.0,1.0,,0,0,,5,5.0,0.0,4,6.0,,,46.08,2
1.0,1.0,,1,0,,3,3.0,1.0,3,6.0,4.0,,21.58,2
,1.0,,1,0,,3,3.0,1.0,1,4.0,0.0,,5.83,1
1.0,1.0,,0,0,,4,4.0,3.0,1,3.0,1.0,,25.75,1
1.0,1.0,,0,0,,2,2.0,0.0,1,4.0,4.0,,18.08,2
,0.0,0.0,1,,,2,,,,,,,,
1.0,1.0,,0,0,,4,4.0,0.0,1,4.0,1.0,,19.42,2
0.0,0.0,1.0,1,0,,7,7.0,2.0,2,6.0,3.0,,12.5,
1.0,0.0,1.0,0,0,,6,6.0,0.0,1,5.0,,,,
1.0,1.0,,1,0,,5,5.0,1.0,0,5.0,,,,1
0.0,0.0,1.0,1,0,,3,2.0,0.0,3,3.0,3.0,1.0,6.33,
1.0,1.0,,1,0,,5,6.0,0.0,2,6.0,,,36.67,1
,0.0,0.0,0,,,1,,,,,,,,
1.0,1.0,,0,0,,4,5.0,1.0,3,6.0,1.0,1.0,23.58,3
,1.0,,0,0,,1,1.0,0.0,1,6.0,5.0,,12.92,1
1.0,1.0,,1,0,,4,4.0,1.0,1,4.0,,,35.83,2
1.0,1.0,,0,0,,2,2.0,2.0,3,1.0,,,12.58,2
,1.0,,1,0,,4,5.0,3.0,2,3.0,3.0,1.0,19.08,2
1.0,1.0,,1,0,,6,6.0,0.0,3,6.0,,,36.83,2
1.0,1.0,,1,0,,5,6.0,5.0,3,5.0,,,23.25,1
1.0,1.0,,0,0,,2,2.0,0.0,1,3.0,0.0,,8.33,1
1.0,1.0,,1,0,,4,4.0,1.0,3,6.0,4.0,,38.42,2
,1.0,,0,0,,5,4.0,4.0,1,6.0,5.0,1.0,9.83,2
,1.0,,0,1,,4,4.0,0.0,0,4.0,,,1.25,1
,1.0,,1,0,,3,4.0,8.0,3,4.0,,,0.58,1
1.0,1.0,,1,0,,4,5.0,1.0,1,4.0,,,24.17,2
1.0,1.0,,1,0,,2,1.0,4.0,1,3.0,0.0,,1.42,2
1.0,1.0,,1,0,,4,4.0,3.0,3,6.0,4.0,,38.75,1
1.0,1.0,,0,0,,6,6.0,0.0,2,6.0,,,55.08,3
1.0,1.0,,0,0,,5,6.0,0.0,3,5.0,,,27.42,1
1.0,1.0,,1,0,,5,5.0,0.0,3,6.0,4.0,,44.58,1
,1.0,,0,0,,1,2.0,1.0,2,3.0,,1.0,3.25,3
,1.0,,1,0,,1,2.0,1.0,3,2.0,0.0,,6.08,1
,1.0,,1,0,,5,6.0,1.0,4,4.0,5.0,,59.08,1
1.0,1.0,,1,0,,6,6.0,1.0,3,6.0,4.0,,56.25,1
1.0,1.0,,0,0,,6,5.0,3.0,1,1.0,1.0,1.0,41.17,2
1.0,1.0,,1,0,,3,3.0,3.0,3,5.0,1.0,,20.75,1
1.0,1.0,,0,0,,3,3.0,0.0,3,6.0,,,12.42,1
1.0,1.0,,0,0,,2,2.0,4.0,3,5.0,4.0,,6.58,1
1.0,1.0,,1,0,,3,3.0,0.0,3,6.0,3.0,,21.58,2
,1.0,,1,0,,4,4.0,1.0,1,6.0,1.0,,10.92,2
1.0,1.0,,0,0,,2,1.0,1.0,1,4.0,2.0,,12.58,1
1.0,1.0,,0,0,,6,5.0,0.0,1,5.0,1.0,,45.67,1
1.0,1.0,,1,0,,3,3.0,0.0,3,2.0,4.0,,26.58,2
1.0,1.0,,0,0,,5,4.0,3.0,1,5.0,1.0,,22.42,2
1.0,1.0,,0,0,,5,5.0,0.0,4,5.0,3.0,1.0,37.67,1
1.0,1.0,,0,0,,2,3.0,1.0,1,6.0,1.0,,15.5,1
,1.0,,1,0,,5,5.0,2.0,3,5.0,0.0,,16.58,2
1.0,1.0,,0,0,,4,3.0,2.0,2,4.0,1.0,,18.25,1
1.0,1.0,,0,0,,2,2.0,1.0,4,2.0,,,15.75,1
1.0,1.0,,0,0,,5,5.0,1.0,1,6.0,4.0,,38.83,1
,1.0,,0,0,,4,4.0,0.0,4,4.0,4.0,,4.67,1
1.0,1.0,,1,0,,6,6.0,3.0,1,5.0,,,53.0,1
1.0,1.0,,1,0,,5,5.0,0.0,3,5.0,4.0,,47.67,2
1.0,1.0,,0,0,,5,5.0,1.0,1,6.0,4.0,,48.58,1
,1.0,,0,0,,2,1.0,4.0,2,6.0,4.0,,13.17,1
,1.0,,0,0,,1,1.0,0.0,2,3.0,1.0,,4.08,1
1.0,1.0,,1,0,,5,5.0,3.0,1,6.0,3.0,,30.0,1
1.0,1.0,,0,0,,6,5.0,1.0,2,6.0,2.0,,38.92,1
1.0,1.0,,1,0,,1,1.0,0.0,1,6.0,1.0,,9.25,1
1.0,1.0,,0,0,,1,1.0,1.0,2,4.0,,,,1
0.0,0.0,1.0,0,0,,6,5.0,2.0,1,4.0,1.0,,0.58,
1.0,1.0,,0,0,,5,5.0,4.0,3,6.0,3.0,,17.08,2
,1.0,,0,1,,2,3.0,0.0,3,5.0,,,1.25,1
1.0,1.0,,0,0,,5,5.0,2.0,1,4.0,,,9.25,2
1.0,1.0,,1,0,,6,6.0,5.0,3,6.0,3.0,,60.0,1
1.0,1.0,,0,0,,5,5.0,4.0,1,3.0,5.0,,35.33,2
1.0,1.0,,1,0,,4,4.0,0.0,3,5.0,3.0,,21.33,2
1.0,1.0,,0,0,,2,2.0,6.0,2,6.0,1.0,,21.25,1
,1.0,,1,0,,4,2.0,1.0,3,5.0,,1.0,0.17,3
1.0,1.0,,0,0,,5,5.0,7.0,1,6.0,1.0,,44.25,1
1.0,1.0,,1,0,,3,3.0,2.0,3,6.0,5.0,,20.67,2
,1.0,,0,0,,4,4.0,1.0,3,6.0,0.0,,1.0,1
1.0,1.0,,0,0,,4,4.0,4.0,3,6.0,5.0,,26.58,1
1.0,1.0,,0,0,,4,3.0,2.0,3,1.0,1.0,,6.75,1
1.0,1.0,,0,0,,4,3.0,2.0,1,5.0,,1.0,26.58,3
1.0,1.0,,0,0,,2,2.0,1.0,3,6.0,,,11.33,1
1.0,1.0,,0,0,,3,3.0,3.0,1,6.0,3.0,,25.33,1
1.0,1.0,,0,0,,4,4.0,0.0,1,4.0,1.0,,10.67,1
0.0,0.0,1.0,1,2,,5,5.0,2.0,4,6.0,3.0,,6.67,
1.0,1.0,,0,0,,2,2.0,2.0,1,5.0,,,11.5,1
1.0,1.0,,0,0,,3,3.0,0.0,1,6.0,1.0,,20.08,3
1.0,1.0,,0,0,,4,4.0,0.0,1,5.0,4.0,1.0,38.33,4
1.0,1.0,,0,0,,3,2.0,0.0,1,4.0,5.0,,5.83,2
,,,1,,,4,,,,,,,,
1.0,1.0,,1,0,,4,5.0,4.0,3,6.0,,,,1
,0.0,0.0,1,,,0,,,,,,,,
1.0,1.0,,1,0,,5,2.0,4.0,3,4.0,3.0,,,2
1.0,1.0,,0,0,,2,2.0,0.0,1,0.0,2.0,,10.08,1
1.0,1.0,,0,0,,6,6.0,3.0,2,4.0,,,50.83,1
,0.0,0.0,0,,,3,,,,,,,,
0.0,0.0,1.0,0,0,,3,,0.0,1,4.0,0.0,,0.0,
1.0,1.0,,1,0,,4,4.0,4.0,3,5.0,1.0,,35.92,1
1.0,0.0,1.0,1,0,,6,7.0,0.0,1,4.0,1.0,,,
0.0,0.0,1.0,0,0,,1,1.0,0.0,2,4.0,0.0,,0.17,
1.0,1.0,,1,0,,5,5.0,0.0,3,0.0,4.0,,53.83,1
1.0,1.0,,0,0,,2,2.0,4.0,3,5.0,0.0,,13.17,2
0.0,0.0,1.0,0,0,,5,3.0,1.0,3,6.0,5.0,,3.17,
1.0,1.0,,0,0,,6,5.0,0.0,3,5.0,,,39.67,1
,0.0,0.0,1,,,0,,,,,,,,
1.0,1.0,,1,0,,7,7.0,1.0,3,4.0,3.0,,61.67,1
0.0,0.0,1.0,0,0,,4,2.0,2.0,1,2.0,,,1.42,
1.0,1.0,,1,2,,4,4.0,3.0,1,4.0,4.0,,36.5,1
1.0,0.0,1.0,1,0,,6,6.0,0.0,4,5.0,,,,
1.0,1.0,,0,0,,2,2.0,4.0,3,5.0,4.0,,,1
,1.0,,1,0,,4,5.0,1.0,4,3.0,5.0,,42.25,2
1.0,1.0,,1,0,,5,5.0,2.0,3,2.0,3.0,,41.92,1
1.0,1.0,,0,0,,6,5.0,2.5,1,4.0,,,27.08,1
1.0,1.0,,1,0,,5,5.0,1.0,3,6.0,1.0,,39.0,3
1.0,1.0,,1,0,,3,3.0,6.5,3,4.0,5.0,,17.08,3
,0.0,0.0,0,,,1,,,,,,,,
1.0,1.0,,0,0,,3,3.0,2.0,3,5.0,1.0,,15.92,2
1.0,1.0,,1,0,,4,4.0,0.0,3,4.0,,,36.17,1
1.0,1.0,,0,0,,4,4.0,0.0,3,1.0,2.0,1.0,36.08,1
1.0,1.0,,0,0,,4,4.0,0.0,1,6.0,4.0,,33.75,1
1.0,1.0,,0,0,,3,3.0,0.0,3,5.0,4.0,,22.42,2
,1.0,,0,0,,3,2.0,2.0,0,1.0,3.0,,0.5,2
1.0,1.0,,0,0,,6,5.0,1.0,1,6.0,,,18.0,1
1.0,1.0,,0,0,,2,2.0,3.0,3,2.0,3.0,,7.0,1
1.0,1.0,,0,0,,4,3.0,5.0,3,6.0,3.0,,27.17,1
,1.0,,1,0,,1,1.0,1.0,4,5.0,4.0,,0.25,2
1.0,1.0,,0,0,,4,4.0,0.0,1,6.0,4.0,,35.17,1
,1.0,,1,2,,1,3.0,1.0,4,6.0,0.0,,1.08,1
1.0,1.0,,0,0,,5,5.0,7.0,4,6.0,4.0,,46.83,1
,1.0,,1,0,,2,2.0,0.0,3,6.0,,,0.08,2
1.0,1.0,,1,0,,2,2.0,1.0,3,4.0,3.0,,16.42,1
,1.0,,1,0,,0,1.0,0.0,3,2.0,4.0,,2.58,2
1.0,1.0,,0,0,,4,4.0,0.0,2,4.0,,,16.0,1
1.0,0.0,1.0,1,0,,3,3.0,0.0,3,5.0,,,,
0.0,0.0,1.0,0,1,,7,7.0,7.0,1,3.0,,,11.0,
1.0,1.0,,1,0,,7,8.0,0.0,4,6.0,2.0,,49.25,1
,1.0,,0,0,,4,3.0,2.0,1,4.0,,1.0,18.25,2
1.0,0.0,1.0,1,0,,5,5.0,0.0,1,5.0,3.0,,,
,1.0,,0,0,,0,0.0,2.0,4,4.0,4.0,1.0,0.0,3
,0.0,0.0,0,,,0,,,,,,,,
1.0,1.0,,0,0,,4,4.0,1.0,1,5.0,1.0,,33.0,1
0.0,0.0,1.0,0,0,,4,4.0,2.0,4,2.0,0.0,1.0,6.92,
,1.0,,1,0,,6,6.0,0.0,2,5.0,0.0,,0.25,2
1.0,1.0,,0,0,,2,2.0,0.0,1,5.0,3.0,,14.08,1
1.0,1.0,,0,0,,2,2.0,1.0,1,3.0,1.0,,14.67,1
1.0,1.0,,0,0,,4,4.0,4.0,2,5.0,,,33.92,1
1.0,1.0,,1,0,,4,4.0,2.0,3,6.0,,,7.33,1
1.0,1.0,,1,0,,4,5.0,0.0,3,4.0,3.0,,29.83,2
,1.0,,0,0,,1,0.0,0.0,4,5.0,3.0,1.0,0.17,2
,1.0,,1,0,,2,2.0,0.0,1,5.0,3.0,1.0,4.0,1
0.0,0.0,1.0,0,0,,1,1.0,0.0,1,3.0,4.0,,0.5,
0.0,0.0,1.0,0,0,,1,1.0,3.0,1,5.0,3.0,,0.0,
1.0,1.0,,0,0,,6,5.0,1.0,1,5.0,,1.0,40.58,5
,1.0,,1,0,,1,1.0,0.0,3,5.0,4.0,,2.17,1
,1.0,,0,0,,5,5.0,7.0,3,6.0,0.0,,2.75,2
1.0,0.0,1.0,1,0,,1,1.0,1.0,2,5.0,1.0,,,
1.0,1.0,,0,0,,6,6.0,0.0,1,6.0,1.0,,52.5,1
0.0,0.0,1.0,0,0,,3,1.0,0.0,1,5.0,,,2.75,
1.0,1.0,,1,0,,2,4.0,2.0,3,6.0,3.0,,21.5,1
1.0,1.0,,0,0,,6,6.0,3.0,1,6.0,,,42.42,1
,1.0,,0,0,,3,2.0,0.0,3,6.0,3.0,,1.42,3
0.0,0.0,1.0,1,0,,3,4.0,7.0,2,0.0,0.0,1.0,,
,1.0,,0,0,,1,1.0,0.0,1,3.0,4.0,,9.17,2
1.0,1.0,,0,0,,5,4.0,0.0,1,6.0,3.0,,30.25,1
1.0,1.0,,1,0,,5,6.0,5.0,1,4.0,2.0,,43.33,1
1.0,1.0,,0,0,,5,4.0,1.0,1,6.0,,,38.17,1
1.0,1.0,,1,0,,4,4.0,1.0,1,6.0,,,12.5,1
1.0,1.0,,1,0,,4,4.0,3.0,3,6.0,1.0,,28.0,1
,1.0,,0,0,,4,4.0,0.0,1,5.0,,,5.42,2
1.0,1.0,,0,1,,3,2.0,0.0,1,6.0,0.0,,7.25,1
1.0,1.0,,0,0,,3,3.0,4.0,1,4.0,3.0,,26.42,1
1.0,1.0,,0,0,,7,7.0,1.0,1,4.0,,,56.58,1
1.0,1.0,,1,0,,6,6.0,1.0,2,5.0,4.0,,57.83,1
1.0,1.0,,0,0,,4,4.0,2.0,3,6.0,3.0,,25.67,1
,1.0,,1,0,,2,1.0,0.0,1,4.0,3.0,,0.92,1
1.0,1.0,,1,0,,4,5.0,1.0,3,6.0,1.0,,24.17,1
1.0,1.0,,0,0,,5,5.0,0.0,2,4.0,3.0,,43.83,2
1.0,1.0,,0,0,,5,4.0,2.0,1,6.0,3.0,,32.5,1
1.0,1.0,,0,0,,7,7.0,0.0,1,6.0,3.0,,68.0,1
1.0,1.0,,0,0,,4,4.0,2.0,3,5.0,3.0,,38.08,1
0.0,0.0,1.0,0,0,,3,4.0,0.0,3,6.0,,,3.33,
,1.0,,1,0,,1,1.0,3.0,3,2.0,0.0,1.0,0.42,2
,1.0,,0,1,,7,3.0,0.0,1,5.0,,,11.83,2
,1.0,,1,0,,1,1.0,2.0,2,0.0,,1.0,0.33,2
1.0,1.0,,1,0,,5,5.0,1.0,3,4.0,1.0,,35.17,1
1.0,0.0,1.0,1,0,,6,5.0,4.0,3,4.0,2.0,,,
1.0,1.0,,0,0,,2,2.0,0.0,3,5.0,4.0,,11.58,2
1.0,1.0,,0,0,,2,2.0,4.0,1,6.0,,,5.67,1
1.0,1.0,,1,0,,5,6.0,2.0,4,6.0,4.0,,53.75,1
1.0,1.0,,0,0,,4,3.0,0.0,1,4.0,,,23.08,4
,1.0,,1,0,,2,3.0,4.0,3,5.0,,,5.83,2
1.0,1.0,,1,0,,6,6.0,3.0,3,6.0,,,50.83,1
1.0,1.0,,1,0,,6,6.0,0.0,1,6.0,,,57.08,1
1.0,1.0,,1,0,,2,3.0,2.0,3,6.0,0.0,,16.83,2
1.0,0.0,1.0,1,0,,5,5.0,3.0,3,4.0,4.0,,,
1.0,1.0,,0,1,,4,3.0,2.0,1,5.0,3.0,,4.75,2
1.0,1.0,,1,0,,2,3.0,1.0,2,5.0,4.0,,19.17,2
